agency_cd,site_no,Date,X_72137_00003,X_72137_00003_cd
USGS,11337080,2011-09-20,-1210,A
USGS,11337080,2011-09-21,-1240,A
USGS,11337080,2011-09-22,-910,A
USGS,11337080,2011-09-23,-1160,A
USGS,11337080,2011-09-24,-1670,A
USGS,11337080,2011-09-25,-919,A
USGS,11337080,2011-09-26,-723,A
USGS,11337080,2011-09-27,-865,A
USGS,11337080,2011-09-28,-1330,A
USGS,11337080,2011-09-29,-2190,A
USGS,11337080,2011-09-30,-1440,A
USGS,11337080,2011-10-01,-348,A
USGS,11337080,2011-10-02,-467,A
USGS,11337080,2011-10-03,-729,A
USGS,11337080,2011-10-04,-1210,A
USGS,11337080,2011-10-05,-1350,A
USGS,11337080,2011-10-06,-683,A
USGS,11337080,2011-10-07,-998,A
USGS,11337080,2011-10-08,-1390,A
USGS,11337080,2011-10-09,-1680,A
USGS,11337080,2011-10-10,-1680,A
USGS,11337080,2011-10-11,-1220,A
USGS,11337080,2011-10-12,-1280,A
USGS,11337080,2011-10-13,-1670,A
USGS,11337080,2011-10-14,-1480,A
USGS,11337080,2011-10-15,-1120,A
USGS,11337080,2011-10-16,-116,A
USGS,11337080,2011-10-17,61.7,A
USGS,11337080,2011-10-18,-806,A
USGS,11337080,2011-10-19,-572,A
USGS,11337080,2011-10-20,-119,A
USGS,11337080,2011-10-21,-224,A
USGS,11337080,2011-10-22,-663,A
USGS,11337080,2011-10-23,-1240,A
USGS,11337080,2011-10-24,-1460,A
USGS,11337080,2011-10-25,-816,A
USGS,11337080,2011-10-26,-486,A
USGS,11337080,2011-10-27,-797,A
USGS,11337080,2011-10-28,-871,A
USGS,11337080,2011-10-29,-883,A
USGS,11337080,2011-10-30,-659,A
USGS,11337080,2011-10-31,-178,A
USGS,11337080,2011-11-01,762,A
USGS,11337080,2011-11-02,-40.7,A
USGS,11337080,2011-11-03,-1240,A
USGS,11337080,2011-11-04,-494,A
USGS,11337080,2011-11-05,-446,A
USGS,11337080,2011-11-06,-392,A
USGS,11337080,2011-11-07,-337,A
USGS,11337080,2011-11-08,-452,A
USGS,11337080,2011-11-09,-645,A
USGS,11337080,2011-11-10,-1220,A
USGS,11337080,2011-11-11,-1320,A
USGS,11337080,2011-11-12,-814,A
USGS,11337080,2011-11-13,-568,A
USGS,11337080,2011-11-14,-322,A
USGS,11337080,2011-11-15,-149,A
USGS,11337080,2011-11-16,-362,A
USGS,11337080,2011-11-17,-752,A
USGS,11337080,2011-11-18,-587,A
USGS,11337080,2011-11-19,-334,A
USGS,11337080,2011-11-20,-121,A
USGS,11337080,2011-11-21,-115,A
USGS,11337080,2011-11-22,-819,A
USGS,11337080,2011-11-23,-1360,A
USGS,11337080,2011-11-24,-507,A
USGS,11337080,2011-11-25,340,A
USGS,11337080,2011-11-26,287,A
USGS,11337080,2011-11-27,-161,A
USGS,11337080,2011-11-28,-16.6,A
USGS,11337080,2011-11-29,242,A
USGS,11337080,2011-11-30,942,A
USGS,11337080,2011-12-01,569,A
USGS,11337080,2011-12-02,-1540,A
USGS,11337080,2011-12-03,-1850,A
USGS,11337080,2011-12-04,-2390,A
USGS,11337080,2011-12-05,-2390,A
USGS,11337080,2011-12-06,-2500,A
USGS,11337080,2011-12-07,-2670,A
USGS,11337080,2011-12-08,-2730,A
USGS,11337080,2011-12-09,-2730,A
USGS,11337080,2011-12-10,-2970,A
USGS,11337080,2011-12-11,-2950,A
USGS,11337080,2011-12-12,-2540,A
USGS,11337080,2011-12-13,-2240,A
USGS,11337080,2011-12-14,-1870,A
USGS,11337080,2011-12-15,-2020,A
USGS,11337080,2011-12-16,-2240,A
USGS,11337080,2011-12-17,-2550,A
USGS,11337080,2011-12-18,-2680,A
USGS,11337080,2011-12-19,-2650,A
USGS,11337080,2011-12-20,-2630,A
USGS,11337080,2011-12-21,-2100,A
USGS,11337080,2011-12-22,-1090,A
USGS,11337080,2011-12-23,-1390,A
USGS,11337080,2011-12-24,-1600,A
USGS,11337080,2011-12-25,-1780,A
USGS,11337080,2011-12-26,-1570,A
USGS,11337080,2011-12-27,-1220,A
USGS,11337080,2011-12-28,-1390,A
USGS,11337080,2011-12-29,-1810,A
USGS,11337080,2011-12-30,-1720,A
USGS,11337080,2011-12-31,-1300,A
USGS,11337080,2012-01-01,-1650,A
USGS,11337080,2012-01-02,-1840,A
USGS,11337080,2012-01-03,-1270,A
USGS,11337080,2012-01-04,-1370,A
USGS,11337080,2012-01-05,-1630,A
USGS,11337080,2012-01-06,-1640,A
USGS,11337080,2012-01-07,-918,A
USGS,11337080,2012-01-08,-909,A
USGS,11337080,2012-01-09,-1460,A
USGS,11337080,2012-01-10,-1530,A
USGS,11337080,2012-01-11,-1330,A
USGS,11337080,2012-01-12,-1060,A
USGS,11337080,2012-01-13,-1060,A
USGS,11337080,2012-01-14,-1610,A
USGS,11337080,2012-01-15,-2010,A
USGS,11337080,2012-01-16,-964,A
USGS,11337080,2012-01-17,-1160,A
USGS,11337080,2012-01-18,-1570,A
USGS,11337080,2012-01-19,-1740,A
USGS,11337080,2012-01-20,-1970,A
USGS,11337080,2012-01-21,-1280,A
USGS,11337080,2012-01-22,-864,A
USGS,11337080,2012-01-23,-1820,A
USGS,11337080,2012-01-24,-772,A
USGS,11337080,2012-01-25,-1510,A
USGS,11337080,2012-01-26,-1910,A
USGS,11337080,2012-01-27,-1290,A
USGS,11337080,2012-01-28,-1200,A
USGS,11337080,2012-01-29,-1730,A
USGS,11337080,2012-01-30,-1820,A
USGS,11337080,2012-02-09,-542,A
USGS,11337080,2012-02-10,-1060,A
USGS,11337080,2012-02-11,-947,A
USGS,11337080,2012-02-12,-1080,A
USGS,11337080,2012-02-13,-682,A
USGS,11337080,2012-02-14,-939,A
USGS,11337080,2012-02-15,-590,A
USGS,11337080,2012-02-16,-687,A
USGS,11337080,2012-02-17,-1230,A
USGS,11337080,2012-02-18,-1020,A
USGS,11337080,2012-02-19,-745,A
USGS,11337080,2012-02-20,-679,A
USGS,11337080,2012-02-21,-637,A
USGS,11337080,2012-02-22,-892,A
USGS,11337080,2012-02-23,-600,A
USGS,11337080,2012-02-24,-585,A
USGS,11337080,2012-02-25,-480,A
USGS,11337080,2012-02-26,-1420,A
USGS,11337080,2012-02-27,-1290,A
USGS,11337080,2012-02-28,-1090,A
USGS,11337080,2012-02-29,-671,A
USGS,11337080,2012-03-01,-388,A
USGS,11337080,2012-03-02,-77.7,A
USGS,11337080,2012-03-03,-565,A
USGS,11337080,2012-03-04,-1140,A
USGS,11337080,2012-03-05,-1470,A
USGS,11337080,2012-03-06,-187,A
USGS,11337080,2012-03-07,454,A
USGS,11337080,2012-03-08,-697,A
USGS,11337080,2012-03-09,-1180,A
USGS,11337080,2012-03-10,-1640,A
USGS,11337080,2012-03-11,-1030,A
USGS,11337080,2012-03-12,-1200,A
USGS,11337080,2012-03-13,-1480,A
USGS,11337080,2012-03-14,-629,A
USGS,11337080,2012-03-15,-939,A
USGS,11337080,2012-03-16,-1970,A
USGS,11337080,2012-03-17,-2480,A
USGS,11337080,2012-03-18,-1810,A
USGS,11337080,2012-03-19,-479,A
USGS,11337080,2012-03-20,-1120,A
USGS,11337080,2012-03-21,-1600,A
USGS,11337080,2012-03-22,-1660,A
USGS,11337080,2012-03-23,-1330,A
USGS,11337080,2012-03-24,-1210,A
USGS,11337080,2012-03-25,-918,A
USGS,11337080,2012-03-26,-1190,A
USGS,11337080,2012-03-27,-1600,A
USGS,11337080,2012-03-28,-638,A
USGS,11337080,2012-03-29,-849,A
USGS,11337080,2012-03-30,-2040,A
USGS,11337080,2012-03-31,-2050,A
USGS,11337080,2012-04-01,38.3,A
USGS,11337080,2012-04-02,-1110,A
USGS,11337080,2012-04-03,-1870,A
USGS,11337080,2012-04-04,-1030,A
USGS,11337080,2012-04-05,-640,A
USGS,11337080,2012-04-06,-929,A
USGS,11337080,2012-04-07,-1680,A
USGS,11337080,2012-04-08,-1820,A
USGS,11337080,2012-04-09,-1650,A
USGS,11337080,2012-04-10,-1330,A
USGS,11337080,2012-04-11,-929,A
USGS,11337080,2012-04-12,-1020,A
USGS,11337080,2012-04-13,-857,A
USGS,11337080,2012-04-14,-18,A
USGS,11337080,2012-04-15,-645,A
USGS,11337080,2012-04-16,-1050,A
USGS,11337080,2012-04-17,-1230,A
USGS,11337080,2012-04-18,-1160,A
USGS,11337080,2012-04-19,-753,A
USGS,11337080,2012-04-20,-1140,A
USGS,11337080,2012-04-21,-1680,A
USGS,11337080,2012-04-22,-2180,A
USGS,11337080,2012-04-23,-1110,A
USGS,11337080,2012-04-24,-232,A
USGS,11337080,2012-04-25,-986,A
USGS,11337080,2012-04-26,-427,A
USGS,11337080,2012-04-27,-108,A
USGS,11337080,2012-04-28,-1130,A
USGS,11337080,2012-04-29,-1160,A
USGS,11337080,2012-04-30,-1610,A
USGS,11337080,2012-05-01,-1930,A
USGS,11337080,2012-05-02,-2130,A
USGS,11337080,2012-05-03,-1900,A
USGS,11337080,2012-05-04,-1460,A
USGS,11337080,2012-05-05,-1510,A
USGS,11337080,2012-05-06,-1710,A
USGS,11337080,2012-05-07,-1680,A
USGS,11337080,2012-05-08,-1560,A
USGS,11337080,2012-05-09,-1140,A
USGS,11337080,2012-05-10,-511,A
USGS,11337080,2012-05-11,-398,A
USGS,11337080,2012-05-12,-668,A
USGS,11337080,2012-05-13,-1270,A
USGS,11337080,2012-05-14,-726,A
USGS,11337080,2012-05-15,-1290,A
USGS,11337080,2012-05-16,-1670,A
USGS,11337080,2012-05-17,-2040,A
USGS,11337080,2012-05-18,-1420,A
USGS,11337080,2012-05-19,-1220,A
USGS,11337080,2012-05-20,-1600,A
USGS,11337080,2012-05-21,-1970,A
USGS,11337080,2012-05-22,-1700,A
USGS,11337080,2012-05-23,-1320,A
USGS,11337080,2012-05-24,-1580,A
USGS,11337080,2012-05-25,19.1,A
USGS,11337080,2012-05-26,212,A
USGS,11337080,2012-05-27,-146,A
USGS,11337080,2012-05-28,-668,A
USGS,11337080,2012-05-29,-803,A
USGS,11337080,2012-05-30,-1010,A
USGS,11337080,2012-05-31,-1310,A
USGS,11337080,2012-06-01,-1790,A
USGS,11337080,2012-06-02,-1880,A
USGS,11337080,2012-06-03,-1240,A
USGS,11337080,2012-06-04,-1220,A
USGS,11337080,2012-06-05,-1130,A
USGS,11337080,2012-06-06,-1650,A
USGS,11337080,2012-06-07,-2500,A
USGS,11337080,2012-06-08,-2060,A
USGS,11337080,2012-06-09,-1070,A
USGS,11337080,2012-06-10,-1340,A
USGS,11337080,2012-06-11,-1970,A
USGS,11337080,2012-06-12,-2450,A
USGS,11337080,2012-06-13,-2650,A
USGS,11337080,2012-06-14,-2220,A
USGS,11337080,2012-06-15,-1610,A
USGS,11337080,2012-06-16,-1670,A
USGS,11337080,2012-06-17,-2340,A
USGS,11337080,2012-06-18,-1730,A
USGS,11337080,2012-06-19,-1150,A
USGS,11337080,2012-06-20,-1760,A
USGS,11337080,2012-06-21,-2530,A
USGS,11337080,2012-06-22,-1380,A
USGS,11337080,2012-06-23,-538,A
USGS,11337080,2012-06-24,-408,A
USGS,11337080,2012-06-25,-573,A
USGS,11337080,2012-06-26,-943,A
USGS,11337080,2012-06-27,-1420,A
USGS,11337080,2012-06-28,-1810,A
USGS,11337080,2012-06-29,-2160,A
USGS,11337080,2012-06-30,-2360,A
USGS,11337080,2012-07-01,-2310,A
USGS,11337080,2012-07-02,-2390,A
USGS,11337080,2012-07-03,-2480,A
USGS,11337080,2012-07-04,-2540,A
USGS,11337080,2012-07-05,-1980,A
USGS,11337080,2012-07-06,-1550,A
USGS,11337080,2012-07-07,-1850,A
USGS,11337080,2012-07-08,-2200,A
USGS,11337080,2012-07-09,-1650,A
USGS,11337080,2012-07-10,-1530,A
USGS,11337080,2012-07-11,-2140,A
USGS,11337080,2012-07-12,-2360,A
USGS,11337080,2012-07-13,-2560,A
USGS,11337080,2012-07-14,-2280,A
USGS,11337080,2012-07-15,-2540,A
USGS,11337080,2012-07-16,-2730,A
USGS,11337080,2012-07-17,-1520,A
USGS,11337080,2012-07-18,-1710,A
USGS,11337080,2012-07-19,-1940,A
USGS,11337080,2012-07-20,-1660,A
USGS,11337080,2012-07-21,-2070,A
USGS,11337080,2012-07-22,-2510,A
USGS,11337080,2012-07-23,-2300,A
USGS,11337080,2012-07-24,-1860,A
USGS,11337080,2012-07-25,-2170,A
USGS,11337080,2012-07-26,-2520,A
USGS,11337080,2012-07-27,-2070,A
USGS,11337080,2012-07-28,-1760,A
USGS,11337080,2012-07-29,-1710,A
USGS,11337080,2012-07-30,-1740,A
USGS,11337080,2012-07-31,-1960,A
USGS,11337080,2012-08-01,-1930,A
USGS,11337080,2012-08-02,-2270,A
USGS,11337080,2012-08-03,-2630,A
USGS,11337080,2012-08-04,-2450,A
USGS,11337080,2012-08-05,-2130,A
USGS,11337080,2012-08-06,-1910,A
USGS,11337080,2012-08-07,-1940,A
USGS,11337080,2012-08-08,-1980,A
USGS,11337080,2012-08-09,-2410,A
USGS,11337080,2012-08-10,-2460,A
USGS,11337080,2012-08-11,-2100,A
USGS,11337080,2012-08-12,-1960,A
USGS,11337080,2012-08-13,-2110,A
USGS,11337080,2012-08-14,-2500,A
USGS,11337080,2012-08-15,-2310,A
USGS,11337080,2012-08-20,-1970,A
USGS,11337080,2012-08-21,-2190,A
USGS,11337080,2012-08-22,-2350,A
USGS,11337080,2012-08-23,-2290,A
USGS,11337080,2012-08-24,-2150,A
USGS,11337080,2012-08-25,-2050,A
USGS,11337080,2012-08-26,-1600,A
USGS,11337080,2012-08-27,-1540,A
USGS,11337080,2012-08-28,-1940,A
USGS,11337080,2012-08-29,-2050,A
USGS,11337080,2012-08-30,-2590,A
USGS,11337080,2012-08-31,-2620,A
USGS,11337080,2012-09-01,-2010,A
USGS,11337080,2012-09-02,-2040,A
USGS,11337080,2012-09-03,-2280,A
USGS,11337080,2012-09-04,-2410,A
USGS,11337080,2012-09-05,-2530,A
USGS,11337080,2012-09-06,-2480,A
USGS,11337080,2012-09-07,-2630,A
USGS,11337080,2012-09-08,-2590,A
USGS,11337080,2012-09-09,-2060,A
USGS,11337080,2012-09-10,-2100,A
USGS,11337080,2012-09-11,-2310,A
USGS,11337080,2012-09-12,-1690,A
USGS,11337080,2012-09-13,-2110,A
USGS,11337080,2012-09-14,-2400,A
USGS,11337080,2012-09-15,-1980,A
USGS,11337080,2012-09-20,-1820,A
USGS,11337080,2012-09-21,-1550,A
USGS,11337080,2012-09-22,-1430,A
USGS,11337080,2012-09-23,-1590,A
USGS,11337080,2012-09-24,-1270,A
USGS,11337080,2012-09-25,-1570,A
USGS,11337080,2012-09-26,-1730,A
USGS,11337080,2012-09-27,-1800,A
USGS,11337080,2012-09-28,-1990,A
USGS,11337080,2012-09-29,-1250,A
USGS,11337080,2012-09-30,-1240,A
USGS,11337080,2012-10-01,-1810,A
USGS,11337080,2012-10-02,-2190,A
USGS,11337080,2012-10-03,-2790,A
USGS,11337080,2012-10-04,-2470,A
USGS,11337080,2012-10-05,-1470,A
USGS,11337080,2012-10-06,-1740,A
USGS,11337080,2012-10-07,-2020,A
USGS,11337080,2012-10-08,-2050,A
USGS,11337080,2012-10-09,-1960,A
USGS,11337080,2012-10-10,-2530,A
USGS,11337080,2012-10-11,-2390,A
USGS,11337080,2012-10-12,-1410,A
USGS,11337080,2012-10-13,-1570,A
USGS,11337080,2012-10-14,-1850,A
USGS,11337080,2012-10-15,-1800,A
USGS,11337080,2012-10-16,-1590,A
USGS,11337080,2012-10-17,-940,A
USGS,11337080,2012-10-18,-1270,A
USGS,11337080,2012-10-19,-1240,A
USGS,11337080,2012-10-20,-1120,A
USGS,11337080,2012-10-21,-259,A
USGS,11337080,2012-10-22,62.7,A
USGS,11337080,2012-10-27,-1770,A
USGS,11337080,2012-10-28,-1790,A
USGS,11337080,2012-10-29,-1320,A
USGS,11337080,2012-10-30,-1320,A
USGS,11337080,2012-10-31,-1420,A
USGS,11337080,2012-11-01,-845,A
USGS,11337080,2012-11-02,-414,A
USGS,11337080,2012-11-03,-12.4,A
USGS,11337080,2012-11-04,-134,A
USGS,11337080,2012-11-05,-313,A
USGS,11337080,2012-11-06,-626,A
USGS,11337080,2012-11-07,-1190,A
USGS,11337080,2012-11-08,-878,A
USGS,11337080,2012-11-09,-405,A
USGS,11337080,2012-11-10,-145,A
USGS,11337080,2012-11-11,-349,A
USGS,11337080,2012-11-12,-932,A
USGS,11337080,2012-11-13,-813,A
USGS,11337080,2012-11-14,-572,A
USGS,11337080,2012-11-15,-873,A
USGS,11337080,2012-11-16,-697,A
USGS,11337080,2012-11-17,-534,A
USGS,11337080,2012-11-18,50.5,A
USGS,11337080,2012-11-19,-520,A
USGS,11337080,2012-11-20,-1290,A
USGS,11337080,2012-11-21,-845,A
USGS,11337080,2012-11-22,-492,A
USGS,11337080,2012-11-23,-781,A
USGS,11337080,2012-11-24,-1250,A
USGS,11337080,2012-11-25,-1240,A
USGS,11337080,2012-11-26,-1080,A
USGS,11337080,2012-11-27,-1580,A
USGS,11337080,2012-11-28,-2170,A
USGS,11337080,2012-11-29,-2010,A
USGS,11337080,2012-11-30,-1930,A
USGS,11337080,2012-12-01,-2210,A
USGS,11337080,2012-12-02,-2220,A
USGS,11337080,2012-12-03,-1260,A
USGS,11337080,2012-12-04,-2150,A
USGS,11337080,2012-12-05,-2130,A
USGS,11337080,2012-12-06,-2200,A
USGS,11337080,2012-12-07,-2500,A
USGS,11337080,2012-12-08,-2590,A
USGS,11337080,2012-12-09,-2960,A
USGS,11337080,2012-12-10,-3730,A
USGS,11337080,2012-12-11,-4780,A
USGS,11337080,2012-12-12,-4530,A
USGS,11337080,2012-12-13,-3890,A
USGS,11337080,2012-12-14,-3780,A
USGS,11337080,2012-12-15,-3240,A
USGS,11337080,2012-12-16,-3600,A
USGS,11337080,2012-12-17,-3690,A
USGS,11337080,2012-12-18,-2520,A
USGS,11337080,2012-12-19,-1930,A
USGS,11337080,2012-12-20,-2810,A
USGS,11337080,2012-12-21,-2830,A
USGS,11337080,2012-12-22,-1940,A
USGS,11337080,2012-12-23,-2170,A
USGS,11337080,2012-12-24,-1960,A
USGS,11337080,2012-12-25,-2600,A
USGS,11337080,2012-12-26,-2030,A
USGS,11337080,2012-12-27,-1460,A
USGS,11337080,2012-12-28,-2390,A
USGS,11337080,2012-12-29,-2960,A
USGS,11337080,2012-12-30,-2830,A
USGS,11337080,2012-12-31,-2160,A
USGS,11337080,2013-01-01,-2080,A
USGS,11337080,2013-01-02,-2460,A
USGS,11337080,2013-01-03,-2450,A
USGS,11337080,2013-01-04,-2530,A
USGS,11337080,2013-01-05,-2630,A
USGS,11337080,2013-01-06,-2190,A
USGS,11337080,2013-01-07,-1940,A
USGS,11337080,2013-01-08,-2100,A
USGS,11337080,2013-01-09,-2340,A
USGS,11337080,2013-01-10,-1550,A
USGS,11337080,2013-01-11,-1520,A
USGS,11337080,2013-01-12,-2310,A
USGS,11337080,2013-01-13,-2230,A
USGS,11337080,2013-01-14,-1740,A
USGS,11337080,2013-01-15,-1910,A
USGS,11337080,2013-01-16,-2090,A
USGS,11337080,2013-01-17,-2030,A
USGS,11337080,2013-01-18,-2180,A
USGS,11337080,2013-01-19,-2250,A
USGS,11337080,2013-01-20,-2070,A
USGS,11337080,2013-01-21,-2040,A
USGS,11337080,2013-01-22,-2250,A
USGS,11337080,2013-01-23,-2110,A
USGS,11337080,2013-01-24,-1730,A
USGS,11337080,2013-01-25,-1930,A
USGS,11337080,2013-01-26,-1940,A
USGS,11337080,2013-01-27,-1020,A
USGS,11337080,2013-01-28,-909,A
USGS,11337080,2013-01-29,-948,A
USGS,11337080,2013-01-30,-1580,A
USGS,11337080,2013-01-31,-2080,A
USGS,11337080,2013-02-01,-1970,A
USGS,11337080,2013-02-02,-1780,A
USGS,11337080,2013-02-03,-1890,A
USGS,11337080,2013-02-04,-2170,A
USGS,11337080,2013-02-05,-2000,A
USGS,11337080,2013-02-06,-1600,A
USGS,11337080,2013-02-07,-2050,A
USGS,11337080,2013-02-08,-1920,A
USGS,11337080,2013-02-09,-1480,A
USGS,11337080,2013-02-10,-1550,A
USGS,11337080,2013-02-15,-1450,A
USGS,11337080,2013-02-16,-1820,A
USGS,11337080,2013-02-17,-1840,A
USGS,11337080,2013-02-18,-1920,A
USGS,11337080,2013-02-19,-1530,A
USGS,11337080,2013-02-20,-686,A
USGS,11337080,2013-02-21,-1000,A
USGS,11337080,2013-02-22,-1690,A
USGS,11337080,2013-02-23,-1630,A
USGS,11337080,2013-02-24,-1600,A
USGS,11337080,2013-02-25,-2060,A
USGS,11337080,2013-02-26,-1940,A
USGS,11337080,2013-02-27,-1730,A
USGS,11337080,2013-02-28,-1770,A
USGS,11337080,2013-03-01,-1910,A
USGS,11337080,2013-03-02,-2560,A
USGS,11337080,2013-03-03,-2620,A
USGS,11337080,2013-03-04,-2260,A
USGS,11337080,2013-03-05,-2840,A
USGS,11337080,2013-03-06,-1940,A
USGS,11337080,2013-03-07,-1530,A
USGS,11337080,2013-03-08,-2120,A
USGS,11337080,2013-03-09,-1280,A
USGS,11337080,2013-03-10,-1600,A
USGS,11337080,2013-03-11,-2170,A
USGS,11337080,2013-03-12,-2140,A
USGS,11337080,2013-03-13,-2000,A
USGS,11337080,2013-03-14,-2020,A
USGS,11337080,2013-03-15,-2120,A
USGS,11337080,2013-03-16,-2070,A
USGS,11337080,2013-03-17,-1670,A
USGS,11337080,2013-03-18,-1810,A
USGS,11337080,2013-03-19,-1620,A
USGS,11337080,2013-03-20,-1530,A
USGS,11337080,2013-03-21,-1620,A
USGS,11337080,2013-03-22,-1670,A
USGS,11337080,2013-03-23,-1940,A
USGS,11337080,2013-03-24,-2310,A
USGS,11337080,2013-03-25,-2430,A
USGS,11337080,2013-03-26,-2040,A
USGS,11337080,2013-03-27,-1960,A
USGS,11337080,2013-03-28,-1910,A
USGS,11337080,2013-03-29,-2420,A
USGS,11337080,2013-03-30,-2530,A
USGS,11337080,2013-03-31,-1970,A
USGS,11337080,2013-04-01,-1370,A
USGS,11337080,2013-04-02,-1120,A
USGS,11337080,2013-04-03,-1270,A
USGS,11337080,2013-04-04,-1290,A
USGS,11337080,2013-04-05,-1170,A
USGS,11337080,2013-04-06,-1410,A
USGS,11337080,2013-04-07,-1940,A
USGS,11337080,2013-04-08,-491,A
USGS,11337080,2013-04-09,-142,A
USGS,11337080,2013-04-10,-1820,A
USGS,11337080,2013-04-11,-1810,A
USGS,11337080,2013-04-12,-1550,A
USGS,11337080,2013-04-13,-1850,A
USGS,11337080,2013-04-14,-2130,A
USGS,11337080,2013-04-15,-1120,A
USGS,11337080,2013-04-16,316,A
USGS,11337080,2013-04-17,104,A
USGS,11337080,2013-04-18,-747,A
USGS,11337080,2013-04-19,-1170,A
USGS,11337080,2013-04-20,-1230,A
USGS,11337080,2013-04-21,-1140,A
USGS,11337080,2013-04-22,-1190,A
USGS,11337080,2013-04-23,-1250,A
USGS,11337080,2013-04-29,-1530,A
USGS,11337080,2013-04-30,-953,A
USGS,11337080,2013-05-01,64.7,A
USGS,11337080,2013-05-02,-710,A
USGS,11337080,2013-05-03,-1640,A
USGS,11337080,2013-05-04,-2080,A
USGS,11337080,2013-05-05,-1090,A
USGS,11337080,2013-05-06,-438,A
USGS,11337080,2013-05-07,-676,A
USGS,11337080,2013-05-08,-1290,A
USGS,11337080,2013-05-09,-1600,A
USGS,11337080,2013-05-10,-1430,A
USGS,11337080,2013-05-11,-1280,A
USGS,11337080,2013-05-12,-1340,A
USGS,11337080,2013-05-13,-1490,A
USGS,11337080,2013-05-14,-1960,A
USGS,11337080,2013-05-15,-2160,A
USGS,11337080,2013-05-16,-2000,A
USGS,11337080,2013-05-17,-1600,A
USGS,11337080,2013-05-18,-1260,A
USGS,11337080,2013-05-19,-1480,A
USGS,11337080,2013-05-20,-2240,A
USGS,11337080,2013-05-21,-2570,A
USGS,11337080,2013-05-22,-1650,A
USGS,11337080,2013-05-23,-2100,A
USGS,11337080,2013-05-24,-2040,A
USGS,11337080,2013-05-25,-2190,A
USGS,11337080,2013-05-26,-2010,A
USGS,11337080,2013-05-27,-1130,A
USGS,11337080,2013-05-28,-1630,A
USGS,11337080,2013-05-29,-1880,A
USGS,11337080,2013-05-30,-1450,A
USGS,11337080,2013-05-31,-1360,A
USGS,11337080,2013-06-01,-1530,A
USGS,11337080,2013-06-02,-2320,A
USGS,11337080,2013-06-03,-3490,A
USGS,11337080,2013-06-04,-3400,A
USGS,11337080,2013-06-05,-2720,A
USGS,11337080,2013-06-06,-2390,A
USGS,11337080,2013-06-07,-1890,A
USGS,11337080,2013-06-08,-2930,A
USGS,11337080,2013-06-09,-2280,A
USGS,11337080,2013-06-10,-638,A
USGS,11337080,2013-06-11,-1270,A
USGS,11337080,2013-06-12,-1770,A
USGS,11337080,2013-06-13,-1420,A
USGS,11337080,2013-06-14,-1650,A
USGS,11337080,2013-06-15,-1660,A
USGS,11337080,2013-06-16,-1540,A
USGS,11337080,2013-06-17,-1690,A
USGS,11337080,2013-06-18,-1900,A
USGS,11337080,2013-06-19,-1100,A
USGS,11337080,2013-06-20,-1630,A
USGS,11337080,2013-06-21,-1790,A
USGS,11337080,2013-06-22,-1820,A
USGS,11337080,2013-06-23,-1590,A
USGS,11337080,2013-06-24,-1100,A
USGS,11337080,2013-06-25,-1250,A
USGS,11337080,2013-06-26,-1080,A
USGS,11337080,2013-06-27,-1320,A
USGS,11337080,2013-06-28,-1840,A
USGS,11337080,2013-06-29,-2070,A
USGS,11337080,2013-06-30,-2130,A
USGS,11337080,2013-07-01,-2170,A
USGS,11337080,2013-07-02,-2800,A
USGS,11337080,2013-07-03,-2610,A
USGS,11337080,2013-07-04,-3030,A
USGS,11337080,2013-07-05,-3150,A
USGS,11337080,2013-07-06,-2740,A
USGS,11337080,2013-07-07,-2230,A
USGS,11337080,2013-07-08,-1850,A
USGS,11337080,2013-07-09,-2030,A
USGS,11337080,2013-07-10,-2650,A
USGS,11337080,2013-07-11,-2410,A
USGS,11337080,2013-07-12,-1970,A
USGS,11337080,2013-07-13,-1980,A
USGS,11337080,2013-07-14,-2500,A
USGS,11337080,2013-07-15,-3260,A
USGS,11337080,2013-07-16,-3070,A
USGS,11337080,2013-07-17,-2410,A
USGS,11337080,2013-07-18,-2570,A
USGS,11337080,2013-07-19,-2940,A
USGS,11337080,2013-07-20,-3030,A
USGS,11337080,2013-07-21,-2500,A
USGS,11337080,2013-07-22,-1780,A
USGS,11337080,2013-07-23,-1990,A
USGS,11337080,2013-07-24,-2580,A
USGS,11337080,2013-07-25,-2800,A
USGS,11337080,2013-07-26,-2620,A
USGS,11337080,2013-07-27,-2530,A
USGS,11337080,2013-07-28,-2650,A
USGS,11337080,2013-07-29,-2530,A
USGS,11337080,2013-07-30,-2410,A
USGS,11337080,2013-07-31,-2810,A
USGS,11337080,2013-08-01,-2570,A
USGS,11337080,2013-08-02,-2530,A
USGS,11337080,2013-08-03,-2520,A
USGS,11337080,2013-08-04,-2340,A
USGS,11337080,2013-08-05,-2410,A
USGS,11337080,2013-08-06,-2730,A
USGS,11337080,2013-08-07,-2210,A
USGS,11337080,2013-08-08,-2420,A
USGS,11337080,2013-08-09,-2770,A
USGS,11337080,2013-08-10,-2490,A
USGS,11337080,2013-08-11,-2370,A
USGS,11337080,2013-08-12,-2170,A
USGS,11337080,2013-08-13,-2210,A
USGS,11337080,2013-08-14,-2690,A
USGS,11337080,2013-08-15,-2960,A
USGS,11337080,2013-08-16,-2840,A
USGS,11337080,2013-08-17,-2710,A
USGS,11337080,2013-08-18,-2650,A
USGS,11337080,2013-08-19,-3140,A
USGS,11337080,2013-08-20,-3380,A
